stk.v.8.0

BEGIN Ephemeris

NumberofEphemerisPoints	1200
ScenarioEpoch			20 Oct 2014 13:21:15.0000
InterpolationMethod		Lagrange
InterpolationOrder		5
DistanceUnit				Meters
CentralBody				Target
CoordinateSystem		CW
CoordianteSystemEpoch	20 Oct 2014 13:21:15.0000

EphemerisTimePosVel

1816.173478	-13.703906	39.469952	-12.376097	0.005231	0.029511	0.006000
1843.190992	-13.556322	40.266430	-12.207872	0.005646	0.029188	0.006398
1870.208507	-13.397543	41.053815	-12.028900	0.006056	0.028841	0.006792
1897.226022	-13.227708	41.831449	-11.839337	0.006461	0.028470	0.007179
1924.243536	-13.046967	42.598680	-11.639350	0.006860	0.028074	0.007560
1951.261051	-12.855479	43.354865	-11.429116	0.007253	0.027656	0.007934
1978.278565	-12.653413	44.099371	-11.208820	0.007639	0.027214	0.008301
2005.296080	-12.440946	44.831576	-10.978656	0.008019	0.026749	0.008661
2032.313595	-12.218266	45.550868	-10.738826	0.008392	0.026262	0.009014
2059.331109	-11.985569	46.256647	-10.489541	0.008757	0.025753	0.009358
2086.348624	-11.743059	46.948324	-10.231021	0.009115	0.025223	0.009694
2113.366138	-11.490950	47.625323	-9.963493	0.009465	0.024671	0.010022
2140.383653	-11.229464	48.287081	-9.687194	0.009806	0.024099	0.010341
2167.401168	-10.958832	48.933049	-9.402366	0.010139	0.023508	0.010651
2194.418682	-10.679290	49.562690	-9.109260	0.010463	0.022896	0.010951
2221.436197	-10.391087	50.175483	-8.808134	0.010777	0.022266	0.011242
2248.453711	-10.094475	50.770922	-8.499253	0.011082	0.021617	0.011522
2275.471226	-9.789715	51.348516	-8.182890	0.011378	0.020951	0.011793
2302.488741	-9.477076	51.907788	-7.859322	0.011663	0.020267	0.012053
2329.506255	-9.156833	52.448279	-7.528835	0.011938	0.019567	0.012303
2356.523770	-8.829268	52.969546	-7.191719	0.012203	0.018850	0.012542
2383.541284	-8.494669	53.471164	-6.848272	0.012457	0.018118	0.012770
2410.558799	-8.153331	53.952724	-6.498795	0.012699	0.017372	0.012986
2437.576314	-7.805555	54.413834	-6.143597	0.012931	0.016611	0.013191
2464.593828	-7.451647	54.854121	-5.782990	0.013151	0.015837	0.013385
2491.611343	-7.091917	55.273231	-5.417291	0.013360	0.015051	0.013567
2518.628857	-6.726684	55.670828	-5.046823	0.013557	0.014252	0.013736
2545.646372	-6.356268	56.046595	-4.671912	0.013742	0.013442	0.013894
2572.663887	-5.980996	56.400234	-4.292887	0.013915	0.012621	0.014039
2599.681401	-5.601198	56.731465	-3.910083	0.014076	0.011790	0.014173
2626.698916	-5.217208	57.040031	-3.523837	0.014224	0.010951	0.014293
2653.716430	-4.829364	57.325694	-3.134488	0.014360	0.010102	0.014401
2680.733945	-4.438009	57.588233	-2.742379	0.014483	0.009247	0.014497
2707.751460	-4.043486	57.827452	-2.347856	0.014593	0.008384	0.014579
2734.768974	-3.646143	58.043172	-1.951266	0.014691	0.007515	0.014649
2761.786489	-3.246329	58.235236	-1.552958	0.014775	0.006640	0.014706
2788.804003	-2.844397	58.403508	-1.153283	0.014847	0.005761	0.014750
2815.821518	-2.440701	58.547874	-0.752593	0.014905	0.004878	0.014781
2842.839033	-2.035596	58.668238	-0.351239	0.014951	0.003992	0.014799
2869.856547	-1.629438	58.764528	0.050423	0.014983	0.003104	0.014803
2896.874062	-1.222585	58.836692	0.452041	0.015002	0.002214	0.014795
2923.891576	-0.815396	58.884700	0.853261	0.015008	0.001324	0.014774
2950.909091	-0.408229	58.908541	1.253730	0.015000	0.000433	0.014740
2977.926606	-0.001442	58.908228	1.653095	0.014979	-0.000456	0.014693
3004.944120	0.404607	58.883795	2.051004	0.014946	-0.001344	0.014633
3031.961635	0.809560	58.835295	2.447108	0.014899	-0.002230	0.014560
3058.979149	1.213060	58.762804	2.841058	0.014839	-0.003112	0.014474
3085.996664	1.614752	58.666419	3.232506	0.014765	-0.003991	0.014375
3113.014178	2.014283	58.546258	3.621108	0.014679	-0.004865	0.014264
3140.031693	2.411301	58.402459	4.006522	0.014580	-0.005733	0.014140
3167.049208	2.805456	58.235182	4.388409	0.014468	-0.006595	0.014004
3194.066722	3.196402	58.044607	4.766432	0.014344	-0.007450	0.013856
3221.084237	3.583793	57.830935	5.140259	0.014206	-0.008297	0.013695
3248.101751	3.967290	57.594387	5.509560	0.014057	-0.009136	0.013522
3275.119266	4.346554	57.335204	5.874010	0.013895	-0.009965	0.013337
3302.136781	4.721251	57.053648	6.233289	0.013720	-0.010785	0.013141
3329.154295	5.091052	56.749998	6.587080	0.013534	-0.011594	0.012933
3356.171810	5.455631	56.424556	6.935072	0.013335	-0.012391	0.012714
3383.189324	5.814668	56.077640	7.276958	0.013125	-0.013176	0.012483
3410.206839	6.167845	55.709590	7.612437	0.012903	-0.013948	0.012241
3437.224354	6.514852	55.320761	7.941215	0.012670	-0.014707	0.011989
3464.241868	6.855384	54.911530	8.263000	0.012426	-0.015452	0.011726
3491.259383	7.189140	54.482289	8.577511	0.012171	-0.016182	0.011453
3518.276897	7.515827	54.033450	8.884471	0.011905	-0.016897	0.011170
3545.294412	7.835158	53.565440	9.183608	0.011629	-0.017595	0.010876
3572.311927	8.146850	53.078705	9.474660	0.011342	-0.018277	0.010574
3599.329441	8.450630	52.573705	9.757370	0.011046	-0.018941	0.010262
3626.346956	8.746231	52.050919	10.031490	0.010740	-0.019587	0.009941
3653.364470	9.033391	51.510839	10.296778	0.010424	-0.020215	0.009611
3680.381985	9.311859	50.953975	10.553000	0.010099	-0.020824	0.009272
3707.399500	9.581388	50.380848	10.799932	0.009765	-0.021414	0.008926
3734.417014	9.841742	49.791997	11.037355	0.009423	-0.021983	0.008572
3761.434529	10.092692	49.187974	11.265061	0.009072	-0.022532	0.008210
3788.452043	10.334016	48.569342	11.482848	0.008713	-0.023060	0.007841
3815.469558	10.565503	47.936679	11.690527	0.008347	-0.023566	0.007465
3842.487073	10.786947	47.290576	11.887913	0.007973	-0.024050	0.007082
3869.504587	10.998155	46.631634	12.074832	0.007592	-0.024512	0.006693
3896.522102	11.198941	45.960466	12.251121	0.007205	-0.024951	0.006299
3923.539616	11.389126	45.277695	12.416624	0.006811	-0.025367	0.005899
3950.557131	11.568545	44.583957	12.571195	0.006412	-0.025760	0.005493
3977.574646	11.737040	43.879895	12.714698	0.006006	-0.026128	0.005083
4004.592160	11.894461	43.166161	12.847007	0.005596	-0.026473	0.004668
4031.609675	12.040670	42.443417	12.968005	0.005180	-0.026792	0.004249
4058.627189	12.175539	41.712331	13.077586	0.004760	-0.027087	0.003827
4085.644704	12.298948	40.973582	13.175654	0.004335	-0.027357	0.003401
4112.662219	12.410790	40.227851	13.262122	0.003907	-0.027602	0.002972
4139.679733	12.510965	39.475829	13.336913	0.003476	-0.027821	0.002540
4166.697248	12.599386	38.718210	13.399963	0.003041	-0.028014	0.002106
4193.714762	12.675974	37.955694	13.451215	0.002604	-0.028182	0.001671
4220.732277	12.740663	37.188986	13.490624	0.002164	-0.028323	0.001234
4247.749791	12.793395	36.418794	13.518156	0.001722	-0.028439	0.000795
4274.767306	12.834123	35.645828	13.533787	0.001279	-0.028528	0.000357
4301.784821	12.862813	34.870802	13.537502	0.000835	-0.028590	-0.000083
4328.802335	12.879438	34.094432	13.529299	0.000390	-0.028627	-0.000522
4355.819850	12.883984	33.317433	13.509184	-0.000055	-0.028637	-0.000961
4382.837364	12.876448	32.540523	13.477176	-0.000500	-0.028620	-0.001398
4409.854879	12.856835	31.764419	13.433302	-0.000945	-0.028577	-0.001835
4436.872394	12.825163	30.989836	13.377602	-0.001389	-0.028508	-0.002270
4463.889908	12.781460	30.217490	13.310124	-0.001832	-0.028412	-0.002703
4490.907423	12.725764	29.448094	13.230927	-0.002273	-0.028291	-0.003134
4517.924937	12.658124	28.682358	13.140082	-0.002712	-0.028143	-0.003562
4544.942452	12.578601	27.920989	13.037668	-0.003149	-0.027969	-0.003986
4571.959967	12.487263	27.164690	12.923775	-0.003583	-0.027769	-0.004407
4598.977481	12.384192	26.414161	12.798505	-0.004013	-0.027544	-0.004825
4625.994996	12.269477	25.670094	12.661966	-0.004441	-0.027293	-0.005238
4653.012510	12.143221	24.933178	12.514280	-0.004864	-0.027017	-0.005646
4680.030025	12.005534	24.204094	12.355576	-0.005283	-0.026716	-0.006050
